id,active,added_by,branch_id,added_date,is_primary,renew_date,card_number,charge_code,customer_id,expiry_date,reg_cleared,reg_id_temp,txn_enabled,migration_id,service_code,service_flag,account_alias,account_label,alert_enabled,currency_code,account_number,charge_remarks,account_type_id,is_trial_period,service_remarks,is_account_owner,last_modified_by,charge_deduct_date,last_modified_date,service_block_date,account_holder_name,old_bank_account_id,account_owner_cbs_id,allow_foreign_currency_txn,updated_at
833,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,960,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7448477927741382,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
834,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,961,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5102366645086617,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
835,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,962,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2815439877472222,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
836,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,963,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6412463804945420,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
837,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,964,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7635488167809563,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
838,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,965,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2084690547227161,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
839,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,966,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4842239465535128,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
840,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,967,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4174075267527060,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
841,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,968,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8674035292564329,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
842,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,969,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2968929909981293,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
843,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,970,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6238293699490687,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
844,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,971,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2162491009185341,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
845,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,972,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7829117711684967,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
846,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,973,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6229294675363321,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
847,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,974,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1621531748921945,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
848,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,975,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8384600851840244,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
849,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,976,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2232999794457513,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
851,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,978,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8655432900016649,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
852,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,979,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6588050968046429,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
853,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,980,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7993858011015635,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
854,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,981,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2708348554317526,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
855,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,982,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3321078288123782,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
856,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,983,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1592565725563577,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
857,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,984,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9684320897843073,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
858,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,985,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4016237318950144,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
859,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,986,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7815349005099294,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
860,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,987,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5769080843798877,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
861,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,988,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1302280143767846,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
862,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,989,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9929564429300191,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
863,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,990,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9460679793915525,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
864,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,991,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6978920849021632,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
865,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,992,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1331408763731378,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
866,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,993,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1647030025786862,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
867,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,994,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6198293455263432,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
868,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,995,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2986745831402625,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
869,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,996,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7890705997348521,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
870,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,997,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8595759807481565,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
871,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,998,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1267890068156921,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
872,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,999,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2395738965793420,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
873,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1000,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8549869457699980,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
874,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1001,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4221035193360637,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
875,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1002,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6077743391689725,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
876,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1003,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6102084669184476,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
877,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1004,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2317664635800237,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
878,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1005,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3402501121478111,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
879,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1006,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8470976089289888,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
880,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1007,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2968333660006398,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
881,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1008,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3457041778226266,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
882,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1009,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9693281698538615,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
883,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1010,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1378091806000695,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
884,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1011,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7892455813438886,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
885,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1012,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9228473350650134,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
886,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1013,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5120480372343936,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
887,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1014,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9861335835022798,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
888,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,1015,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4930078303714803,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
